Year,Year Code,State,State Code,Sex,Sex Code,Deaths,Population,Crude Rate
2004,2004,Oklahoma,40,Male,M,197,1740562,11.3
2004,2004,Oregon,41,Female,F,96,1800377,5.3
2004,2004,Oregon,41,Male,M,129,1769086,7.3
2004,2004,Pennsylvania,42,Female,F,120,6390749,1.9
2004,2004,Pennsylvania,42,Male,M,355,6019973,5.9
2004,2004,Rhode Island,44,Female,F,27,556375,4.9
2004,2004,Rhode Island,44,Male,M,48,518204,9.3
2004,2004,South Carolina,45,Female,F,46,2162305,2.1
2004,2004,South Carolina,45,Male,M,82,2048616,4.0
2004,2004,South Dakota,46,Female,F,Suppressed,386677,Suppressed
2004,2004,South Dakota,46,Male,M,11,383719,Unreliable
2004,2004,Tennessee,47,Female,F,156,3027931,5.2
2004,2004,Tennessee,47,Male,M,223,2882878,7.7
2004,2004,Texas,48,Female,F,290,11278402,2.6
2004,2004,Texas,48,Male,M,524,11115621,4.7
2004,2004,Utah,49,Female,F,92,1196749,7.7
2004,2004,Utah,49,Male,M,172,1204831,14.3
2004,2004,Vermont,50,Female,F,Suppressed,315080,Suppressed
2004,2004,Vermont,50,Male,M,28,304840,9.2
2004,2004,Virginia,51,Female,F,130,3814310,3.4
2004,2004,Virginia,51,Male,M,260,3661265,7.1
2004,2004,Washington,53,Female,F,211,3107815,6.8
2004,2004,Washington,53,Male,M,364,3070830,11.9
2004,2004,West Virginia,54,Female,F,89,927027,9.6
2004,2004,West Virginia,54,Male,M,162,889411,18.2
2004,2004,Wisconsin,55,Female,F,72,2782678,2.6
2004,2004,Wisconsin,55,Male,M,149,2731348,5.5
2004,2004,Wyoming,56,Female,F,Suppressed,251506,Suppressed
2004,2004,Wyoming,56,Male,M,Suppressed,257600,Suppressed
2005,2005,Alabama,01,Female,F,25,2356423,1.1
2005,2005,Alabama,01,Male,M,55,2213382,2.5
2005,2005,Alaska,02,Female,F,Suppressed,320920,Suppressed
2005,2005,Alaska,02,Male,M,12,346026,Unreliable
2005,2005,Arizona,04,Female,F,147,2930811,5.0
2005,2005,Arizona,04,Male,M,228,2908266,7.8
2005,2005,Arkansas,05,Female,F,46,1418295,3.2
2005,2005,Arkansas,05,Male,M,77,1362802,5.7
2005,2005,California,06,Female,F,492,17996230,2.7
2005,2005,California,06,Male,M,880,17831713,4.9
2005,2005,Colorado,08,Female,F,94,2308238,4.1
2005,2005,Colorado,08,Male,M,201,2323650,8.7
2005,2005,Connecticut,09,Female,F,45,1802068,2.5
2005,2005,Connecticut,09,Male,M,118,1704888,6.9
2005,2005,Delaware,10,Female,F,10,435227,Unreliable
2005,2005,Delaware,10,Male,M,19,409923,Unreliable
2005,2005,District of Columbia,11,Female,F,16,299613,Unreliable
2005,2005,District of Columbia,11,Male,M,28,267523,10.5
2005,2005,Florida,12,Female,F,362,9117950,4.0
2005,2005,Florida,12,Male,M,735,8724088,8.4
2005,2005,Georgia,13,Female,F,103,4555263,2.3
2005,2005,Georgia,13,Male,M,197,4370659,4.5
2005,2005,Hawaii,15,Female,F,27,644813,4.2
2005,2005,Hawaii,15,Male,M,40,647916,6.2
2005,2005,Idaho,16,Female,F,19,711983,Unreliable
2005,2005,Idaho,16,Male,M,31,716258,4.3
2005,2005,Illinois,17,Female,F,154,6423831,2.4
2005,2005,Illinois,17,Male,M,436,6186072,7.0
2005,2005,Indiana,18,Female,F,50,3191481,1.6
2005,2005,Indiana,18,Male,M,110,3087135,3.6
2005,2005,Iowa,19,Female,F,34,1503019,2.3
2005,2005,Iowa,19,Male,M,33,1461435,2.3
2005,2005,Kansas,20,Female,F,39,1387958,2.8
2005,2005,Kansas,20,Male,M,67,1357341,4.9
2005,2005,Kentucky,21,Female,F,86,2129658,4.0
2005,2005,Kentucky,21,Male,M,199,2053084,9.7
2005,2005,Louisiana,22,Female,F,52,2349441,2.2
2005,2005,Louisiana,22,Male,M,120,2227187,5.4
2005,2005,Maine,23,Female,F,44,674104,6.5
2005,2005,Maine,23,Male,M,72,644683,11.2
2005,2005,Maryland,24,Female,F,142,2891761,4.9
2005,2005,Maryland,24,Male,M,353,2700618,13.1
2005,2005,Massachusetts,25,Female,F,168,3309010,5.1
2005,2005,Massachusetts,25,Male,M,389,3094280,12.6
2005,2005,Michigan,26,Female,F,162,5114320,3.2
2005,2005,Michigan,26,Male,M,321,4936817,6.5
2005,2005,Minnesota,27,Female,F,50,2579546,1.9
2005,2005,Minnesota,27,Male,M,94,2540052,3.7
2005,2005,Mississippi,28,Female,F,16,1497962,Unreliable
2005,2005,Mississippi,28,Male,M,24,1407981,1.7
2005,2005,Missouri,29,Female,F,115,2962870,3.9
2005,2005,Missouri,29,Male,M,187,2827430,6.6
2005,2005,Montana,30,Female,F,21,469780,4.5
2005,2005,Montana,30,Male,M,24,470322,5.1
2005,2005,Nebraska,31,Female,F,21,889468,2.4
2005,2005,Nebraska,31,Male,M,22,872029,2.5
2005,2005,Nevada,32,Female,F,137,1198846,11.4
2005,2005,Nevada,32,Male,M,186,1233297,15.1
2005,2005,New Hampshire,33,Female,F,28,657932,4.3
2005,2005,New Hampshire,33,Male,M,81,640560,12.6
2005,2005,New Jersey,34,Female,F,114,4443545,2.6
2005,2005,New Jersey,34,Male,M,321,4208429,7.6
2005,2005,New Mexico,35,Female,F,53,978520,5.4
2005,2005,New Mexico,35,Male,M,158,953754,16.6
2005,2005,New York,36,Female,F,146,9887467,1.5
2005,2005,New York,36,Male,M,416,9245143,4.5
2005,2005,North Carolina,37,Female,F,245,4457189,5.5
2005,2005,North Carolina,37,Male,M,409,4248218,9.6
2005,2005,North Dakota,38,Female,F,Suppressed,321543,Suppressed
2005,2005,North Dakota,38,Male,M,Suppressed,324546,Suppressed
2005,2005,Ohio,39,Female,F,187,5876703,3.2
2005,2005,Ohio,39,Male,M,373,5586617,6.7
2005,2005,Oklahoma,40,Female,F,139,1796475,7.7
2005,2005,Oklahoma,40,Male,M,174,1752122,9.9
2005,2005,Oregon,41,Female,F,93,1823447,5.1
2005,2005,Oregon,41,Male,M,174,1789755,9.7
2005,2005,Pennsylvania,42,Female,F,161,6405053,2.5
2005,2005,Pennsylvania,42,Male,M,343,6044937,5.7
2005,2005,Rhode Island,44,Female,F,40,552832,7.2
2005,2005,Rhode Island,44,Male,M,72,515084,14.0
2005,2005,South Carolina,45,Female,F,60,2192345,2.7
2005,2005,South Carolina,45,Male,M,89,2077805,4.3
2005,2005,South Dakota,46,Female,F,11,389021,Unreliable
2005,2005,South Dakota,46,Male,M,11,386472,Unreliable
2005,2005,Tennessee,47,Female,F,208,3068439,6.8
2005,2005,Tennessee,47,Male,M,239,2922618,8.2
2005,2005,Texas,48,Female,F,312,11470439,2.7
2005,2005,Texas,48,Male,M,560,11307684,5.0
2005,2005,Utah,49,Female,F,144,1224741,11.8
2005,2005,Utah,49,Male,M,182,1232978,14.8
2005,2005,Vermont,50,Female,F,12,315422,Unreliable
2005,2005,Vermont,50,Male,M,25,305793,8.2
2005,2005,Virginia,51,Female,F,139,3863646,3.6
2005,2005,Virginia,51,Male,M,224,3713459,6.0
2005,2005,Washington,53,Female,F,232,3145396,7.4
2005,2005,Washington,53,Male,M,371,3111909,11.9
2005,2005,West Virginia,54,Female,F,38,927690,4.1
2005,2005,West Virginia,54,Male,M,102,892802,11.4
2005,2005,Wisconsin,55,Female,F,109,2797061,3.9
2005,2005,Wisconsin,55,Male,M,164,2749105,6.0
2005,2005,Wyoming,56,Female,F,Suppressed,253726,Suppressed
2005,2005,Wyoming,56,Male,M,Suppressed,260431,Suppressed
2006,2006,Alabama,01,Female,F,56,2385480,2.3
2006,2006,Alabama,01,Male,M,68,2243501,3.0
2006,2006,Alaska,02,Female,F,Suppressed,325121,Suppressed
2006,2006,Alaska,02,Male,M,20,350181,5.7
2006,2006,Arizona,04,Female,F,166,3026134,5.5
2006,2006,Arizona,04,Male,M,293,3003007,9.8
2006,2006,Arkansas,05,Female,F,45,1438428,3.1
2006,2006,Arkansas,05,Male,M,95,1383333,6.9
2006,2006,California,06,Female,F,513,18097471,2.8
2006,2006,California,06,Male,M,998,17923731,5.6
2006,2006,Colorado,08,Female,F,123,2352960,5.2
2006,2006,Colorado,08,Male,M,203,2367463,8.6
2006,2006,Connecticut,09,Female,F,50,1807675,2.8
2006,2006,Connecticut,09,Male,M,174,1709785,10.2
2006,2006,Delaware,10,Female,F,Suppressed,442766,Suppressed
2006,2006,Delaware,10,Male,M,28,416502,6.7
2006,2006,District of Columbia,11,Female,F,20,301322,6.6
2006,2006,District of Columbia,11,Male,M,35,269359,13.0
2006,2006,Florida,12,Female,F,417,9280080,4.5
2006,2006,Florida,12,Male,M,806,8886910,9.1
2006,2006,Georgia,13,Female,F,121,4670606,2.6
2006,2006,Georgia,13,Male,M,210,4485207,4.7
2006,2006,Hawaii,15,Female,F,14,652351,Unreliable
2006,2006,Hawaii,15,Male,M,40,657380,6.1
2006,2006,Idaho,16,Female,F,29,732104,4.0
2006,2006,Idaho,16,Male,M,41,736565,5.6
2006,2006,Illinois,17,Female,F,191,6440022,3.0
2006,2006,Illinois,17,Male,M,679,6203933,10.9
2006,2006,Indiana,18,Female,F,65,3218203,2.0
2006,2006,Indiana,18,Male,M,111,3114466,3.6
2006,2006,Iowa,19,Female,F,38,1511124,2.5
2006,2006,Iowa,19,Male,M,55,1471520,3.7
2006,2006,Kansas,20,Female,F,57,1394092,4.1
2006,2006,Kansas,20,Male,M,63,1368839,4.6
2006,2006,Kentucky,21,Female,F,109,2149096,5.1
2006,2006,Kentucky,21,Male,M,222,2070143,10.7
2006,2006,Louisiana,22,Female,F,61,2204072,2.8
2006,2006,Louisiana,22,Male,M,133,2098593,6.3
2006,2006,Maine,23,Female,F,26,676157,3.8
2006,2006,Maine,23,Male,M,67,647462,10.3
2006,2006,Maryland,24,Female,F,157,2907963,5.4
2006,2006,Maryland,24,Male,M,408,2719404,15.0
2006,2006,Massachusetts,25,Female,F,202,3311185,6.1
2006,2006,Massachusetts,25,Male,M,457,3098899,14.7
2006,2006,Michigan,26,Female,F,207,5106621,4.1
2006,2006,Michigan,26,Male,M,387,4929460,7.9
2006,2006,Minnesota,27,Female,F,49,2600951,1.9
2006,2006,Minnesota,27,Male,M,109,2562604,4.3
2006,2006,Mississippi,28,Female,F,25,1496313,1.7
2006,2006,Mississippi,28,Male,M,40,1408665,2.8
2006,2006,Missouri,29,Female,F,141,2987563,4.7
2006,2006,Missouri,29,Male,M,262,2855141,9.2
2006,2006,Montana,30,Female,F,14,475341,Unreliable
2006,2006,Montana,30,Male,M,33,477351,6.9
2006,2006,Nebraska,31,Female,F,17,894687,Unreliable
2006,2006,Nebraska,31,Male,M,17,878006,Unreliable
2006,2006,Nevada,32,Female,F,135,1243993,10.9
2006,2006,Nevada,32,Male,M,208,1278665,16.3
2006,2006,New Hampshire,33,Female,F,45,662773,6.8
2006,2006,New Hampshire,33,Male,M,59,645616,9.1
2006,2006,New Jersey,34,Female,F,97,4448099,2.2
2006,2006,New Jersey,34,Male,M,275,4213580,6.5
2006,2006,New Mexico,35,Female,F,87,993969,8.8
2006,2006,New Mexico,35,Male,M,156,968168,16.1
2006,2006,New York,36,Female,F,270,9871401,2.7
2006,2006,New York,36,Male,M,740,9233230,8.0
2006,2006,North Carolina,37,Female,F,250,4563152,5.5
2006,2006,North Carolina,37,Male,M,446,4354118,10.2
2006,2006,North Dakota,38,Female,F,Suppressed,322583,Suppressed
2006,2006,North Dakota,38,Male,M,Suppressed,326839,Suppressed
2006,2006,Ohio,39,Female,F,202,5883067,3.4
2006,2006,Ohio,39,Male,M,432,5598146,7.7
2006,2006,Oklahoma,40,Female,F,155,1818693,8.5
2006,2006,Oklahoma,40,Male,M,228,1775397,12.8
2006,2006,Oregon,41,Female,F,150,1853117,8.1
2006,2006,Oregon,41,Male,M,209,1817766,11.5
2006,2006,Pennsylvania,42,Female,F,126,6429312,2.0
2006,2006,Pennsylvania,42,Male,M,292,6081497,4.8
2006,2006,Rhode Island,44,Female,F,26,550134,4.7
2006,2006,Rhode Island,44,Male,M,104,512962,20.3
2006,2006,South Carolina,45,Female,F,88,2237655,3.9
2006,2006,South Carolina,45,Male,M,126,2120192,5.9
2006,2006,South Dakota,46,Female,F,14,392420,Unreliable
2006,2006,South Dakota,46,Male,M,Suppressed,390613,Suppressed
2006,2006,Tennessee,47,Female,F,198,3121455,6.3
2006,2006,Tennessee,47,Male,M,272,2967311,9.2
2006,2006,Texas,48,Female,F,387,11771243,3.3
2006,2006,Texas,48,Male,M,680,11588337,5.9
2006,2006,Utah,49,Female,F,121,1257991,9.6
2006,2006,Utah,49,Male,M,210,1267516,16.6
2006,2006,Vermont,50,Female,F,16,316290,Unreliable
2006,2006,Vermont,50,Male,M,41,306602,13.4
2006,2006,Virginia,51,Female,F,155,3908475,4.0
2006,2006,Virginia,51,Male,M,253,3765250,6.7
2006,2006,Washington,53,Female,F,279,3200695,8.7
2006,2006,Washington,53,Male,M,382,3170058,12.1
2006,2006,West Virginia,54,Female,F,102,930605,11.0
2006,2006,West Virginia,54,Male,M,183,897307,20.4
2006,2006,Wisconsin,55,Female,F,105,2812276,3.7
2006,2006,Wisconsin,55,Male,M,229,2765379,8.3
2006,2006,Wyoming,56,Female,F,Suppressed,257361,Suppressed
2006,2006,Wyoming,56,Male,M,10,265306,Unreliable
2007,2007,Alabama,01,Female,F,64,2407275,2.7
2007,2007,Alabama,01,Male,M,101,2265565,4.5
2007,2007,Alaska,02,Female,F,Suppressed,327138,Suppressed
2007,2007,Alaska,02,Male,M,10,353162,Unreliable
2007,2007,Arizona,04,Female,F,163,3096998,5.3
2007,2007,Arizona,04,Male,M,298,3070683,9.7
2007,2007,Arkansas,05,Female,F,65,1451358,4.5
2007,2007,Arkansas,05,Male,M,83,1397292,5.9
2007,2007,California,06,Female,F,583,18214926,3.2
2007,2007,California,06,Male,M,1074,18035385,6.0
2007,2007,Colorado,08,Female,F,153,2396433,6.4
2007,2007,Colorado,08,Male,M,200,2407435,8.3
2007,2007,Connecticut,09,Female,F,69,1811617,3.8
2007,2007,Connecticut,09,Male,M,175,1715653,10.2
2007,2007,Delaware,10,Female,F,17,449398,Unreliable
2007,2007,Delaware,10,Male,M,28,422351,6.6
2007,2007,District of Columbia,11,Female,F,11,302949,Unreliable
2007,2007,District of Columbia,11,Male,M,18,271455,Unreliable
2007,2007,Florida,12,Female,F,514,9378587,5.5
2007,2007,Florida,12,Male,M,959,8989255,10.7
2007,2007,Georgia,13,Female,F,143,4777572,3.0
2007,2007,Georgia,13,Male,M,242,4572416,5.3
2007,2007,Hawaii,15,Female,F,20,657185,3.0
2007,2007,Hawaii,15,Male,M,58,658490,8.8
2007,2007,Idaho,16,Female,F,25,750127,3.3
2007,2007,Idaho,16,Male,M,37,754978,4.9
2007,2007,Illinois,17,Female,F,213,6467577,3.3
2007,2007,Illinois,17,Male,M,478,6228289,7.7
2007,2007,Indiana,18,Female,F,79,3241454,2.4
2007,2007,Indiana,18,Male,M,162,3138145,5.2
2007,2007,Iowa,19,Female,F,42,1518023,2.8
2007,2007,Iowa,19,Male,M,65,1481189,4.4
2007,2007,Kansas,20,Female,F,42,1405705,3.0
2007,2007,Kansas,20,Male,M,75,1378080,5.4
2007,2007,Kentucky,21,Female,F,110,2164210,5.1
2007,2007,Kentucky,21,Male,M,233,2092462,11.1
2007,2007,Louisiana,22,Female,F,70,2239125,3.1
2007,2007,Louisiana,22,Male,M,142,2136456,6.6
2007,2007,Maine,23,Female,F,31,677797,4.6
2007,2007,Maine,23,Male,M,71,649243,10.9
2007,2007,Maryland,24,Female,F,179,2920109,6.1
2007,2007,Maryland,24,Male,M,421,2733299,15.4
2007,2007,Massachusetts,25,Female,F,215,3321653,6.5
2007,2007,Massachusetts,25,Male,M,434,3109906,14.0
2007,2007,Michigan,26,Female,F,161,5091035,3.2
2007,2007,Michigan,26,Male,M,345,4910249,7.0
2007,2007,Minnesota,27,Female,F,67,2622551,2.6
2007,2007,Minnesota,27,Male,M,113,2584652,4.4
2007,2007,Mississippi,28,Female,F,32,1507071,2.1
2007,2007,Mississippi,28,Male,M,63,1421279,4.4
2007,2007,Missouri,29,Female,F,140,3007493,4.7
2007,2007,Missouri,29,Male,M,250,2880119,8.7
2007,2007,Montana,30,Female,F,25,480939,5.2
2007,2007,Montana,30,Male,M,37,483767,7.6
2007,2007,Nebraska,31,Female,F,22,900106,2.4
2007,2007,Nebraska,31,Male,M,17,883334,Unreliable
2007,2007,Nevada,32,Female,F,161,1284052,12.5
2007,2007,Nevada,32,Male,M,215,1317020,16.3
2007,2007,New Hampshire,33,Female,F,53,664987,8.0
2007,2007,New Hampshire,33,Male,M,92,647553,14.2
2007,2007,New Jersey,34,Female,F,98,4455148,2.2
2007,2007,New Jersey,34,Male,M,241,4222737,5.7
2007,2007,New Mexico,35,Female,F,76,1007922,7.5
2007,2007,New Mexico,35,Male,M,190,982148,19.3
2007,2007,New York,36,Female,F,316,9881510,3.2
2007,2007,New York,36,Male,M,713,9250825,7.7
2007,2007,North Carolina,37,Female,F,297,4677313,6.3
2007,2007,North Carolina,37,Male,M,453,4440724,10.2
2007,2007,North Dakota,38,Female,F,Suppressed,324066,Suppressed
2007,2007,North Dakota,38,Male,M,11,328756,Unreliable
2007,2007,Ohio,39,Female,F,234,5890965,4.0
2007,2007,Ohio,39,Male,M,471,5609503,8.4
2007,2007,Oklahoma,40,Female,F,215,1837175,11.7
2007,2007,Oklahoma,40,Male,M,277,1797174,15.4
2007,2007,Oregon,41,Female,F,138,1879347,7.3
2007,2007,Oregon,41,Male,M,220,1843070,11.9
2007,2007,Pennsylvania,42,Female,F,128,6452087,2.0
2007,2007,Pennsylvania,42,Male,M,364,6111850,6.0
2007,2007,Rhode Island,44,Female,F,25,546859,4.6
2007,2007,Rhode Island,44,Male,M,62,510456,12.1
2007,2007,South Carolina,45,Female,F,94,2280792,4.1
2007,2007,South Carolina,45,Male,M,105,2163318,4.9
2007,2007,South Dakota,46,Female,F,11,396650,Unreliable
2007,2007,South Dakota,46,Male,M,Suppressed,394973,Suppressed
2007,2007,Tennessee,47,Female,F,202,3162280,6.4
2007,2007,Tennessee,47,Male,M,277,3013447,9.2
2007,2007,Texas,48,Female,F,379,12010572,3.2
2007,2007,Texas,48,Male,M,642,11821411,5.4
2007,2007,Utah,49,Female,F,138,1292672,10.7
2007,2007,Utah,49,Male,M,221,1305074,16.9
2007,2007,Vermont,50,Female,F,22,316538,7.0
2007,2007,Vermont,50,Male,M,30,306943,9.8
2007,2007,Virginia,51,Female,F,216,3947966,5.5
2007,2007,Virginia,51,Male,M,286,3803034,7.5
2007,2007,Washington,53,Female,F,257,3247800,7.9
2007,2007,Washington,53,Male,M,394,3213787,12.3
2007,2007,West Virginia,54,Female,F,114,932683,12.2
2007,2007,West Virginia,54,Male,M,218,901369,24.2
2007,2007,Wisconsin,55,Female,F,131,2827782,4.6
2007,2007,Wisconsin,55,Male,M,240,2782993,8.6
2007,2007,Wyoming,56,Female,F,10,262776,Unreliable
2007,2007,Wyoming,56,Male,M,15,272100,Unreliable
2008,2008,Alabama,01,Female,F,78,2430257,3.2
2008,2008,Alabama,01,Male,M,107,2287949,4.7
2008,2008,Alaska,02,Female,F,28,329412,8.5
2008,2008,Alaska,02,Male,M,60,358043,16.8
2008,2008,Arizona,04,Female,F,185,3155278,5.9
2008,2008,Arizona,04,Male,M,309,3125084,9.9
2008,2008,Arkansas,05,Female,F,85,1464220,5.8
2008,2008,Arkansas,05,Male,M,112,1410334,7.9
2008,2008,California,06,Female,F,625,18396972,3.4
2008,2008,California,06,Male,M,1176,18207365,6.5
2008,2008,Colorado,08,Female,F,134,2439060,5.5
2008,2008,Colorado,08,Male,M,221,2450670,9.0
2008,2008,Connecticut,09,Female,F,65,1820749,3.6
2008,2008,Connecticut,09,Male,M,165,1724830,9.6
2008,2008,Delaware,10,Female,F,26,455481,5.7
2008,2008,Delaware,10,Male,M,39,428393,9.1
2008,2008,District of Columbia,11,Female,F,Suppressed,306265,Suppressed
2008,2008,District of Columbia,11,Male,M,25,273971,9.1
2008,2008,Florida,12,Female,F,478,9465279,5.1
2008,2008,Florida,12,Male,M,1000,9062026,11.0
2008,2008,Georgia,13,Female,F,141,4856984,2.9
2008,2008,Georgia,13,Male,M,263,4647859,5.7
2008,2008,Hawaii,15,Female,F,27,665313,4.1
2008,2008,Hawaii,15,Male,M,26,666900,3.9
2008,2008,Idaho,16,Female,F,28,764792,3.7
2008,2008,Idaho,16,Male,M,44,769528,5.7
2008,2008,Illinois,17,Female,F,234,6493537,3.6
2008,2008,Illinois,17,Male,M,612,6253501,9.8
2008,2008,Indiana,18,Female,F,96,3263963,2.9
2008,2008,Indiana,18,Male,M,215,3160843,6.8
2008,2008,Iowa,19,Female,F,50,1525539,3.3
2008,2008,Iowa,19,Male,M,77,1491195,5.2
2008,2008,Kansas,20,Female,F,44,1415563,3.1
2008,2008,Kansas,20,Male,M,52,1392513,3.7
2008,2008,Kentucky,21,Female,F,125,2183532,5.7
2008,2008,Kentucky,21,Male,M,240,2106346,11.4
2008,2008,Louisiana,22,Female,F,47,2269630,2.1
2008,2008,Louisiana,22,Male,M,83,2165956,3.8
2008,2008,Maine,23,Female,F,43,679413,6.3
2008,2008,Maine,23,Male,M,62,651096,9.5
2008,2008,Maryland,24,Female,F,156,2935788,5.3
2008,2008,Maryland,24,Male,M,357,2749177,13.0
2008,2008,Massachusetts,25,Female,F,165,3340730,4.9
2008,2008,Massachusetts,25,Male,M,431,3128237,13.8
2008,2008,Michigan,26,Female,F,229,5065899,4.5
2008,2008,Michigan,26,Male,M,414,4880990,8.5
2008,2008,Minnesota,27,Female,F,86,2642672,3.3
2008,2008,Minnesota,27,Male,M,141,2604346,5.4
2008,2008,Mississippi,28,Female,F,48,1516955,3.2
2008,2008,Mississippi,28,Male,M,58,1430851,4.1
2008,2008,Missouri,29,Female,F,158,3024837,5.2
2008,2008,Missouri,29,Male,M,317,2899079,10.9
2008,2008,Montana,30,Female,F,31,486477,6.4
2008,2008,Montana,30,Male,M,39,489938,8.0
2008,2008,Nebraska,31,Female,F,13,905814,Unreliable
2008,2008,Nebraska,31,Male,M,16,890564,Unreliable
2008,2008,Nevada,32,Female,F,156,1310601,11.9
2008,2008,Nevada,32,Male,M,241,1343029,17.9
2008,2008,New Hampshire,33,Female,F,42,666576,6.3
2008,2008,New Hampshire,33,Male,M,52,649330,8.0
2008,2008,New Jersey,34,Female,F,96,4469901,2.1
2008,2008,New Jersey,34,Male,M,235,4241189,5.5
2008,2008,New Mexico,35,Female,F,93,1018578,9.1
2008,2008,New Mexico,35,Male,M,231,992084,23.3
2008,2008,New York,36,Female,F,345,9918841,3.5
2008,2008,New York,36,Male,M,771,9293595,8.3
2008,2008,North Carolina,37,Female,F,304,4771376,6.4
2008,2008,North Carolina,37,Male,M,542,4538073,11.9
2008,2008,North Dakota,38,Female,F,16,326131,Unreliable
2008,2008,North Dakota,38,Male,M,16,331438,Unreliable
2008,2008,Ohio,39,Female,F,267,5896594,4.5
2008,2008,Ohio,39,Male,M,547,5618797,9.7
2008,2008,Oklahoma,40,Female,F,162,1854771,8.7
2008,2008,Oklahoma,40,Male,M,248,1814205,13.7
2008,2008,Oregon,41,Female,F,120,1903535,6.3
2008,2008,Oregon,41,Male,M,222,1865213,11.9
2008,2008,Pennsylvania,42,Female,F,197,6473295,3.0
2008,2008,Pennsylvania,42,Male,M,414,6138990,6.7
2008,2008,Rhode Island,44,Female,F,39,545412,7.2
2008,2008,Rhode Island,44,Male,M,94,509591,18.4
2008,2008,South Carolina,45,Female,F,94,2325047,4.0
2008,2008,South Carolina,45,Male,M,124,2203949,5.6
2008,2008,South Dakota,46,Female,F,10,400236,Unreliable
2008,2008,South Dakota,46,Male,M,21,398888,5.3
2008,2008,Tennessee,47,Female,F,197,3203115,6.2
2008,2008,Tennessee,47,Male,M,283,3044296,9.3
2008,2008,Texas,48,Female,F,335,12249936,2.7
2008,2008,Texas,48,Male,M,609,12059103,5.1
2008,2008,Utah,49,Female,F,137,1325631,10.3
2008,2008,Utah,49,Male,M,213,1337398,15.9
2008,2008,Vermont,50,Female,F,17,316722,Unreliable
2008,2008,Vermont,50,Male,M,40,307429,13.0
2008,2008,Virginia,51,Female,F,184,3988983,4.6
2008,2008,Virginia,51,Male,M,306,3844513,8.0
2008,2008,Washington,53,Female,F,288,3293162,8.7
2008,2008,Washington,53,Male,M,402,3269069,12.3
2008,2008,West Virginia,54,Female,F,135,934911,14.4
2008,2008,West Virginia,54,Male,M,236,905399,26.1
2008,2008,Wisconsin,55,Female,F,135,2842268,4.7
2008,2008,Wisconsin,55,Male,M,234,2798728,8.4
2008,2008,Wyoming,56,Female,F,19,267982,Unreliable
2008,2008,Wyoming,56,Male,M,21,278061,7.6
2009,2009,Alabama,01,Female,F,88,2448159,3.6
2009,2009,Alabama,01,Male,M,118,2309779,5.1
2009,2009,Alaska,02,Female,F,34,337002,10.1
2009,2009,Alaska,02,Male,M,56,361893,15.5
2009,2009,Arizona,04,Female,F,232,3189908,7.3
2009,2009,Arizona,04,Male,M,373,3153246,11.8
2009,2009,Arkansas,05,Female,F,83,1475013,5.6
2009,2009,Arkansas,05,Male,M,118,1421830,8.3
2009,2009,California,06,Female,F,694,18583075,3.7
2009,2009,California,06,Male,M,1293,18378154,7.0
2009,2009,Colorado,08,Female,F,139,2480710,5.6
2009,2009,Colorado,08,Male,M,258,2491485,10.4
2009,2009,Connecticut,09,Female,F,58,1828779,3.2
2009,2009,Connecticut,09,Male,M,158,1733028,9.1
2009,2009,Delaware,10,Female,F,34,459795,7.4
2009,2009,Delaware,10,Male,M,47,431935,10.9
2009,2009,District of Columbia,11,Female,F,0,311828,Unreliable
2009,2009,District of Columbia,11,Male,M,13,280400,Unreliable
2009,2009,Florida,12,Female,F,564,9534289,5.9
2009,2009,Florida,12,Male,M,1026,9118355,11.3
2009,2009,Georgia,13,Female,F,189,4917756,3.8
2009,2009,Georgia,13,Male,M,301,4703090,6.4
2009,2009,Hawaii,15,Female,F,18,673075,Unreliable
2009,2009,Hawaii,15,Male,M,39,673642,5.8
2009,2009,Idaho,16,Female,F,33,775398,4.3
2009,2009,Idaho,16,Male,M,29,779041,3.7
2009,2009,Illinois,17,Female,F,238,6520723,3.6
2009,2009,Illinois,17,Male,M,648,6276055,10.3
2009,2009,Indiana,18,Female,F,110,3281477,3.4
2009,2009,Indiana,18,Male,M,209,3177848,6.6
2009,2009,Iowa,19,Female,F,53,1532739,3.5
2009,2009,Iowa,19,Male,M,88,1500131,5.9
2009,2009,Kansas,20,Female,F,61,1428139,4.3
2009,2009,Kansas,20,Male,M,87,1404565,6.2
2009,2009,Kentucky,21,Female,F,144,2193136,6.6
2009,2009,Kentucky,21,Male,M,290,2123938,13.7
2009,2009,Louisiana,22,Female,F,37,2295199,1.6
2009,2009,Louisiana,22,Male,M,85,2196449,3.9
2009,2009,Maine,23,Female,F,42,678694,6.2
2009,2009,Maine,23,Male,M,72,650896,11.1
2009,2009,Maryland,24,Female,F,160,2960001,5.4
2009,2009,Maryland,24,Male,M,426,2770387,15.4
2009,2009,Massachusetts,25,Female,F,190,3365859,5.6
2009,2009,Massachusetts,25,Male,M,432,3151754,13.7
2009,2009,Michigan,26,Female,F,241,5044338,4.8
2009,2009,Michigan,26,Male,M,495,4857253,10.2
2009,2009,Minnesota,27,Female,F,93,2659958,3.5
2009,2009,Minnesota,27,Male,M,179,2621245,6.8
2009,2009,Mississippi,28,Female,F,35,1522000,2.3
2009,2009,Mississippi,28,Male,M,61,1436774,4.2
2009,2009,Missouri,29,Female,F,170,3042021,5.6
2009,2009,Missouri,29,Male,M,356,2919067,12.2
2009,2009,Montana,30,Female,F,37,490122,7.5
